,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69,pca70,pca71,pca72,pca73,pca74,pca75,pca76,pca77,pca78,pca79,pca80,pca81,pca82,pca83,pca84,pca85,pca86,pca87,pca88,pca89,pca90,pca91,pca92,pca93,pca94,pca95,pca96,pca97,pca98,pca99,pca100,pca101,pca102,pca103,pca104,pca105,pca106,pca107,pca108,pca109,pca110,pca111,pca112,pca113,pca114,pca115,pca116,pca117,pca118,pca119,pca120,pca121,pca122,pca123,pca124,pca125,pca126,pca127,pca128,pca129,pca130,pca131,pca132,pca133,pca134,pca135
0,2.9933634384983523,0.7509178594133299,-4.877755440772964,-3.991836718405641,3.6212437973017777,0.03798992540711107,0.8299401129966844,-0.29703253833684734,0.5007792973761874,-1.0265435977243567,0.848115049923149,-1.2019639164494194,3.114964608248936,-0.8138924263538594,-0.42461965850505506,-0.060947146131057235,2.8249462236846123,-1.883505854758275,-0.7111597481864181,-1.7750987097862525,1.3511570373422273,2.1203571577521005,1.455893865503133,1.3404280533081945,0.6990105255046899,0.834537313234985,1.7402453542908805,-1.2558863632873372,0.8446681594860815,-0.12990995235946187,1.0140611143805323,0.5404691957746575,-0.2846683086200943,-2.067100409550851,0.7334874162997571,-0.8807165924728373,-0.9497694287622158,1.0661873776361959,1.9704670777841893,-1.2021808982176168,1.5511586713280765,2.484058056993232,0.6907651303172169,0.1939274975047232,0.05803834870579153,0.43661569558386043,0.7271695622332317,-1.0109835356925188,0.3398130438754583,-0.16757745307018304,-1.3639433586542726,0.05105544962246525,1.336383896580394,-0.23403454733011533,-0.8976457473528934,-0.6805122372468155,1.0679396520918876,-1.278033308802951,0.9066578845070877,0.3413930053705273,0.9340558640964939,0.40459179544514023,-0.9251755303383927,-0.04623336446745884,-0.18446713354260835,-0.011650110433281307,1.592842492787708,-0.29845048638602995,1.311336626466221,0.927139643523811,-0.08892825501282384,-0.16192821558616846,1.0042880305850108,0.5346115471332609,-0.25306979945406166,0.5281404314330246,-0.9236027671237773,0.913951796992482,0.37640023729174454,0.9502651010896271,2.454639023316479,0.9898610981836897,0.43445698011482214,1.354193041421357,-1.697139953255322,1.1147591915102442,0.7875660431933877,-0.7354785591403233,-0.09858703202840147,-0.337155041368912,-0.8227375596622363,-0.6046935410162277,-1.3462297262492886,-0.8380549630879838,-0.5660505699389667,-0.06663162683758923,2.0519670493217856,0.6358964566971745,0.01124116113917171,0.6343317784377326,0.9448292280600555,-1.6287455713518963,0.35855042094127954,0.13524582448290687,-1.1690523066521936,0.6821392004917919,0.49191172586382687,-0.3502274916568864,-0.10166418935397252,-0.06011367917837109,0.39298500543207326,-0.1481898526603463,-0.26316926731151724,0.3833063129048332,0.7598833263131317,-0.8013884221940454,0.03375193062566732,-0.4514061740971946,-0.029749108568930597,-0.9206439781582727,-0.8541312223250832,-0.48285584510824875,0.6233347911386977,-0.14240822545377793,-0.4755291070750749,-1.7976209667876228,0.0412135047637067,0.3487496575792885,-0.8011189821117283,-0.541519193532068,0.6015179644172319,0.3742284872910358,0.8156115738314584,-0.9482767916652776
1,-8.459896845030206,9.60780436457369,-4.791172477820758,1.7860941524244296,1.2680589937315643,-0.7412111164698535,-1.241228576205359,-2.6841302930633013,-0.29324893388660817,0.7529305784312486,0.8124030204518183,2.775009070349572,-0.37842728941569864,-0.9285841411578284,-0.6995254370678917,-0.5576276159673458,-0.740513649518982,3.774736332712662,-1.5963722883449118,-2.004424448271699,-1.4437538533351242,-1.14870285134177,2.207063808263004,2.3909052972242892,0.20186383082934772,-1.2525224111397464,-0.36914699921302924,1.212453539240186,0.040273148621926075,0.10999792297019603,-1.9679061584314235,-1.33269578418968,-1.5138288151435573,-1.258375045723046,-1.6775070635396951,0.3728383248286033,-0.40203159104669045,1.2135480127063902,-0.45455933070106574,-0.14942680944412412,-2.4068607780803912,-0.7638053485228418,2.8566443201437157,1.5377035298403756,2.0619554326534693,-1.4376820694575385,1.047885197551784,1.7094735109554975,0.03724447512633998,0.15239202620418335,-1.2700046856989307,2.593936885064269,1.5919017553316421,-0.3126557287615363,1.7343103179468171,-0.605642582388735,-0.6551421827997898,1.1419708643565878,0.9438208969324007,0.9847249953453812,-1.9626650120503353,-0.3085136619690255,-0.7347075828447667,2.009380041828772,-0.904774405472849,1.5373421430287253,1.1279130239442157,-1.225944903194378,-0.8733593988899111,0.44873912738517413,-2.5903042371396845,1.662138338197424,-0.24143474699745193,-0.3897914395914426,-0.01589836858622742,-0.9182252181087052,1.9535512157768657,2.1827483273264696,0.808999794980518,-0.3795391107891419,1.8817605019243338,0.23969913296093506,-1.8842386002803257,1.4579548338814174,-1.0363720022037215,-2.0254630292124114,0.2763536280558436,0.5496301739921214,-1.7483775306154863,0.7956845555497193,-0.5062869363454222,-1.0730094914188635,1.8212441588726431,-1.407399338140746,-2.488411337650756,-0.9972346627199461,-1.357351486260686,-0.7106154929544833,-0.7135921421825876,0.50884668466593,1.3695086588534944,-1.6368191545972202,-0.2087462864822189,0.4084997475334391,-0.3810961830900723,-0.2562978848459882,0.16158381037542827,-1.7341415279339294,-0.4105188458658226,-0.743616443641023,1.2588405280069546,0.739140366059693,0.9935876195215423,0.7465200972513295,0.8627487248215147,0.6971023565536584,1.6962768688766265,-0.6501772658890571,-0.26944853178435735,-0.8596894409905015,0.002814975970965185,-0.19760754213675713,0.8326498196405614,-1.3470228967524542,1.3099661743753552,-1.4225816398135718,-1.0119537025843923,1.1437089892912653,-1.3828966983514803,-0.24934460819057438,-0.4951449569218756,0.17067977819422456,0.6010425502970073,0.2662868949522385
2,8.525777164494801,-2.8264534976320683,0.5679711185149978,-2.2758318860553093,1.6101219878716593,-0.22113830593016653,-1.6982500780884306,1.3777006239537142,1.113820339944928,-1.1887267094557297,-1.6407912078826716,3.1594332005191395,0.9576057145715965,-1.7331345001031844,0.6509251044468336,-1.2888779537579969,1.354031166402059,-0.31418322155927697,0.12370877644633722,-0.9929905519370045,-1.7081478212551935,0.25660806329511177,0.8637562494278475,0.9782009627035522,-0.4768742856533834,-1.8345673068916037,-0.6469298578823292,-0.9026323136574508,1.2810719288372459,0.14629698529005977,1.378287065628932,-0.3151648246167847,0.8276505704214715,-0.699339704710467,-1.392766591248854,1.3924724777448938,0.10978511456384543,-0.4176739511788292,0.37286291888724044,0.22602201385186274,0.8548497874584754,1.1360117149067706,-0.6713577999775969,0.6911480144085009,-0.2788691229747111,-1.618579935976051,-1.7101367143380113,-0.6596990351821233,1.1586220098305433,1.6676501276010043,1.589873625318135,-0.39218165234441255,0.8432665039632533,1.4744771814458983,0.369121707326142,-1.204520595260867,-0.17380162589123244,-0.0584851175089539,1.9513335605698812,-0.007706523452505969,1.4179965241430947,-0.4658778523120665,-2.0500984289085453,0.5044907811358501,-0.09961689265488245,1.7555273628206585,-1.4296799627457304,1.0700723716439373,-0.015702417999399535,2.121948834043056,-2.4080044895065216,1.115157007144571,-1.037274586824412,1.5061066628813486,-1.391148949477293,-0.4162887388041811,1.9013231479245665,0.1583035400310578,-0.3658094072896865,-0.2281580594611395,-1.648365151716004,1.8737792685206842,0.7549378820006664,-0.607337251282557,-0.867499083103286,-0.3883516218788942,-1.1775860012508468,-0.29366147081476723,0.11664331524868436,-1.1244583878527543,0.487398208238894,1.0224157733035917,-1.1597345920434072,0.9586118382621466,-0.5114986571393102,1.7168336525283223,0.9653355784236585,-0.9167939441949269,-0.1616042325287474,0.11790070552105944,1.4333913179033333,0.06600940453131215,0.5603146699866364,0.47988566199680444,-0.3432645336186587,0.20641564868626214,-0.23746281569689656,0.1504811616915193,0.6835798490122419,0.973045321803335,-0.1355827447001187,-0.6979611584988863,-1.0947326603155716,-0.951458488542492,0.15988381056450413,1.0757581414426782,-0.7012459207520245,0.6042520443354183,1.1813785884939088,-0.40085322377639915,0.11093147989189862,0.2528191937545125,0.9692227170752932,-0.515203183895457,-0.31678644070501866,-0.29960691141161283,-1.0559712280084648,0.8103134889014771,-0.11075026968907302,1.488461729455873,-0.18627127428696946,-1.0257846060789584,0.5743873884835664,0.7768356968130377
3,5.745109773528958,1.9247740104119886,4.759713203644497,0.09728764210873746,-3.408099001874177,1.348349520740036,1.0480093865757694,-0.8110417251033643,-2.938523270295684,-4.809545417588155,-1.1271405241887948,-1.7747143026862846,-0.05528331255277158,0.07575150327436579,-0.7999627137389039,0.3119377196098289,0.044647779842058775,0.005664250346324342,1.0386914150745776,-1.1545307453766926,3.6220784132538912,-1.146324929316026,1.2877562778103793,-1.1562516924665325,0.9548980501223416,-1.4851785316455326,0.444467219492057,2.642393652646563,0.22386141581103206,1.243536554906093,0.7538106829009796,0.06765978718571036,0.34427903484370553,0.81439432543309,1.275384300160048,-0.7133894667484557,0.39983539150359876,-1.7681000269818057,0.02931430844495393,-1.1304905299192607,-1.6130266530985122,-0.3929334346053552,0.5383822057705225,0.5874074598080131,0.7576186447055073,-0.13944833751600455,1.3323933272355433,0.8957666239410644,0.7740176372712503,0.007950238527503515,0.5638910471692813,-0.38586971943274645,0.31338045039698276,-1.9982910850250208,-0.4206151954634465,0.13327043920433915,0.9449107659941756,1.3407080043256885,-2.258927933743586,1.538022932410266,-0.42301777271785146,1.5363803271183936,-0.6280588354946229,-1.6735036419323701,0.25370582850135154,0.316014325212378,0.5869040989103751,0.46987463506404276,0.9701749021515883,-1.6809397074990682,2.7638495241066114,0.970929974152824,0.3667711611555872,1.8057824332776367,-1.1240850529733872,1.6215872628200971,-0.5105905552756069,0.012776528122173742,-1.2664524741232297,-2.0664394535522486,1.6660571575614092,-0.9745753358250758,-0.25506755047340723,-0.38857313471219335,0.18863704553620708,0.8717912755598866,-0.38333042168895803,-1.2721232410687602,0.9153487204287332,-0.533287196062454,0.6501200612739066,-0.1739282293083403,2.0241438336351103,0.45681596735703356,0.2162342868889893,-2.145747179653366,1.6879852373156645,0.04708327723561841,0.5015056420858944,0.18314359097373806,-0.6948345683353292,-0.7878722276388092,1.084635443630224,-0.8416471956279679,0.7635785292750419,-0.4547903932271565,1.0267811806362133,-0.7128615867558799,-0.35238887456639295,-1.668974804967449,0.3350856757167392,1.22619910773172,0.06206943990553297,-0.33041061268208166,0.1381311552865666,0.57095171604936,-2.020335453298591,-0.47133910653167627,-0.4240994531966473,0.34507318570824236,0.1966778440384997,-0.21347851958182376,1.207054268080029,-0.20315964798285982,0.46399163522715997,0.9595710112330461,-1.3890489720427688,1.42684739453109,-0.1442849597677797,-1.142545190420748,0.04478350314106272,0.6199920177662247,-0.09934825377249201,1.6031235340045709
4,-18.038552256194638,-2.682421718193155,-0.9916620289899283,0.1835460190997752,-1.0840378396993906,1.6699131463551504,-2.1283311532741154,-0.5053856685399514,2.2541493295691684,3.2322985530902875,-2.3783937642900566,-0.4155457724214005,-0.8722534557438983,-2.4898179569569785,1.3968937314844148,-0.5938335515804735,0.7162458568597233,-2.5344885435961855,-2.2909135775592224,-0.12500881020677407,1.1384536393939624,-0.20006688406399503,-2.849206359460138,-2.0311167418152047,-0.7466421357305416,-1.381990968999387,-0.3404411451109686,-2.3790243284124863,-0.9087193597393237,1.0140315004432277,1.9541755548672821,-4.041608585114014,-0.09267257746834634,2.118254677287438,-1.1436031954491035,-0.24984882259991492,0.33444036572692054,-2.646469261825726,-0.2503237320233249,-0.2910058686976097,-0.1510180176279552,0.8710333070448837,-1.1506271366945402,-0.49972548751951235,0.3934772016135287,-0.5831523008978153,-0.6365340220571429,1.2157578950941885,-0.16069535164103918,1.703708611079079,-0.15717602312477924,-1.5635818790311486,-0.5724287528569348,-1.2878356307965684,2.9693872832992656,-0.41141216820536647,0.04600598010283637,0.2613473302718865,-0.2892793620604047,0.47565140442880355,0.4238144365405482,-1.6206698637691404,0.6361010553157944,1.0042112668348495,1.0240717479654105,-0.9573954899417637,0.259607083465109,-3.317939370152887,-0.6068684622583319,-0.004319129653739566,0.8958244732235919,-0.9884268964334223,0.49513259166019596,-0.20800652354274118,1.347669129565269,1.1311406887713122,-1.9913196674669074,-0.6466875567918862,0.13715347948624726,1.4187062602484126,1.0010531464777084,1.0219704405459638,-1.058669721928436,-0.5728441116754229,0.3893202895886798,1.738844487799816,1.8731042728736715,0.03933463774306673,1.9879622020474692,0.9779061230604258,-0.21304070002863407,0.009046009841170662,0.5064133584527281,0.3452586249979827,0.37606168013256,1.2010718484121534,-1.1315431857799463,1.2718092585929894,-0.8236933336510769,1.0819084180619467,-1.456697711058036,0.051887037397427734,-0.9815696145975025,-0.4815979538336591,-1.637336104283911,-0.41670974432345664,-0.28662431129174815,1.196250499699113,0.3294264403438575,-0.060501344166310915,1.4773960407905053,0.36004619312517105,-0.8092542718239603,-0.9813795383691954,0.14636984900538508,0.0793155866617144,-0.1398791425499187,-0.9013527089060337,-1.3113330166580832,-0.8568355646911944,-1.399168179156565,-0.48032683404070997,-0.872294906535515,0.4376347725419955,0.7136272447255823,0.2099269482696733,0.22073271229137192,0.6045305454210341,0.7268268230805525,-1.5723060469325325,-0.5596609132404395,-0.4140372201823487,-0.07060353579011176,-0.7891701809327056
5,-3.6382821622877746,-1.4352808956111087,3.233282861877893,-2.721198298982533,0.8455855142484764,-7.9608686806614095,-1.0406631931635486,-1.4438890464568683,4.08484246967955,1.5196630259442696,-1.2257595646221238,-4.335787831580696,-1.5016797964557078,0.9882770292397496,-3.651662550350945,0.6720309905789802,1.3670101734974882,0.8936299032720203,-0.11781149151608622,-2.935692571524652,-0.3788857303526595,-0.7677029305709816,1.4975827763332041,0.5230171740477807,-1.6892045772122422,-0.7892681071278913,-0.3141528641065896,0.4460902374128829,-0.3663489976167881,0.8705335148276011,-0.9126665902141836,-0.8678173939692619,1.4018142941483853,0.6760447408117667,0.42575366488821825,-0.8239538745481787,-0.05918585493504437,-0.4589465819433759,0.1555728397679058,-0.3244237830582962,-1.4245320734074334,-0.9531301436494896,0.29116702208057493,1.6623193109493417,-1.6437382397644345,-0.646684283936435,1.897167119274958,0.3832993500297056,2.5878418952708113,0.4768673366305045,-0.6135507874468465,-0.05032442900510357,-0.9142975408048261,-1.6027994816521127,-0.9155775964128137,0.5933107807630744,0.09028954955296861,-1.3076192547056928,0.9361998570387176,1.3532750702756302,-0.1084820390374089,0.2965280006199189,0.3462469208375412,0.6452499656096186,-0.7430580672037077,0.562950094590472,-0.4108922266197588,-1.7340731239558753,1.9884756431819315,-1.16756737275617,0.8457439364859679,-1.2330751771050095,0.8423880108431445,0.21249188497170957,-0.15277685043256758,1.7355378116903402,1.7856016902909249,-0.4709276169919432,0.5643956998430206,-0.23315276997963072,-1.6783990663619077,0.9017040930843425,-0.3193586398051759,-0.03483925574744163,-0.3899770274803686,-1.04221407556047,0.14692357812021015,0.2968074478075087,1.5737193240517648,-0.14135116101337059,-0.03999627681853121,-0.4413482419461707,-0.09993073917149577,1.1198297677046107,0.5685837448112657,-0.569725859328755,-0.7567156408511595,1.0142006546467357,0.7345897560497219,-1.6223369034333657,0.7412762363831256,-0.5087067398722576,0.4189208886443773,0.14891476083945968,0.9958135172487534,1.781383489099672,-0.7377244964318601,-0.1518727088468924,-0.45574431342963156,1.7370186227537046,-0.8827239498025073,-0.9718148737117532,-0.3509120971500335,-0.6793304101430491,-0.8865762085077273,0.4329055460523945,-1.164328680720404,-0.41939356221715823,-0.5112845965904181,-0.7849067436219211,-0.5191142545265851,-1.670425998205969,-1.334167132298039,-0.3876175453068282,0.6832977447892526,-0.1483026154675869,2.2506837899710113,-0.24735041487186846,-0.40289373317049765,1.6915923513014244,-0.7975860344894732,-1.9686505951477509,-0.061464673327209424,0.3614912033709593
6,5.22742787582389,4.734554436391943,2.397182453811188,1.216952765078212,7.447880355939699,-1.0631987917322185,-1.0497759435706064,3.2721746762768857,0.16720282069344078,0.8909950458227432,0.6613657679837436,2.247878333224243,1.5956359020741404,1.2515083629350925,-3.778146492006568,-3.439590516997523,0.38920642119201365,-1.0964584725875912,-2.458480347127326,2.4069889288514057,-1.6740949001987426,1.258403249963004,0.34968734332953194,-0.7681428016247669,3.323998593375214,0.7650315540021687,-2.467068063795364,0.07805508735528931,3.4383459241389653,3.038266386792829,0.5417699151076779,-2.934655959512899,-2.618026669703879,-0.7729876642727486,-1.0490633026274843,0.33375083328289884,0.44973117381545163,2.7000587823597084,1.5806051717780154,0.1786572751500621,-2.1931990125042335,0.6185833058048333,0.7818212285381275,-2.0852833364559253,1.6157936379157605,0.6668790235549605,-0.0717491251035344,1.835634496400285,2.3109407704293083,0.004989705005740092,3.046996232388636,0.07685188993856124,-1.7507650729132052,0.06709620651944403,-2.4732801589656455,0.7792033041076439,0.689761260043905,-0.2894559462101615,0.5327022420181774,-2.429497617601397,-1.1428345555854214,-0.19280708049669856,-0.05690987172375755,1.2158355981712359,0.21956896869771295,-0.9104192559968615,1.1804683185328628,-3.010956991716812,1.2841214234888727,-0.10942625270683196,0.0930025787521667,-1.2749029074520786,-0.8459625108193132,2.4464998572270718,-0.6134683431321744,0.5157672583240128,-1.6259863167201203,1.3594955425094322,0.8720300851431543,-0.18296455555337093,0.08428142709380015,-0.542251454349321,0.514141529116449,-1.955566223589196,0.8551215625420111,1.597700472293007,-1.21265151070771,0.24121902760918304,-1.2523751300601247,0.5334925669132391,-2.071413998486271,-1.0793500764363972,0.014605582556094683,1.5454902597614169,-1.2105197671515266,-0.22380385631386412,1.5306033877236978,-0.9902120447108773,-1.8652011020039823,0.5712899383000472,0.873852721232409,-2.0673169454408447,1.1236509027068333,0.4576714360250961,-0.2944843129010832,-0.39101309254210126,0.284037023903534,0.8693543887287654,-0.5013069808912448,2.4075825065274534,0.8119850072125755,2.7722580446518337,-0.8394115916615444,-0.047704202489538175,-0.7488393390650646,0.34030630092000563,-0.7314936569956723,0.7634045474219822,1.4488839428842852,-1.0267854057327677,1.8026488311313982,-0.47748090217915223,-0.4956884126378273,-0.6532839306064018,1.4311158428442454,-1.4378703578815717,-1.4743440642713028,1.5262510360245274,1.3718846878408908,-2.050921192375612,0.0048653603206445135,1.5793016751057463,0.463725494383537,-0.08475769666006769
7,-7.462961424484648,0.8340679961683465,-0.4241655371599971,-1.1898314396884186,-0.4154641703567434,3.0289916150970884,-1.4762474090695261,-1.1048744241583068,-0.25891427014793744,-2.3930448208686994,1.9457879144861359,0.40753292800724145,1.1611833624938157,-1.2394807191373842,0.17502624736160508,-0.049178432615519234,-1.8065624024649691,-1.8842882995407235,2.3139219604016654,-1.8345528090565821,0.8574180506428727,1.792554606159301,-1.4013198898286015,-2.998762567299521,2.904499770489466,0.00826103471050117,-2.4850964760228935,1.6681417977494224,-0.6311477231188861,-3.445477452745429,-0.5864690025911529,-0.7313328207078501,-1.0262801320012156,-1.2396767787442355,0.041984536972009545,0.3903077502957983,-1.115275582568022,1.5014141532030407,-0.7531846009387879,-0.2174727487385831,2.2680126924386252,-1.5983323878267985,1.2653142129095405,1.7600348468927618,-2.059893109245244,-1.5080286668647724,-1.2137658440395902,-1.1554181335239133,2.043260440272816,-0.6650279490026266,0.4907799821462328,1.216934597956375,1.5399531594891405,-0.7293069847872844,-1.8360990692528412,-0.6211512194979758,-0.40779076619777477,1.139490459276428,0.9830244006880028,-0.5782148450826914,-0.47233753716074955,1.7346288858810104,-0.1912823736226998,-0.18165006901471664,-1.7732784733050009,0.4643993481820471,-0.2322481643815207,-0.1563013371140126,-1.97742101184067,0.17128475657097578,1.6012353313541783,-0.3652339746798921,-1.4502106353208477,0.3283419252236177,0.03306653439619115,1.5320549508108976,0.09052355617129648,1.2755330522190362,-1.6527687504209934,0.6317416999739793,0.16058932090794126,1.9198372471757499,0.35551058081963766,-0.0626841299923999,0.6975201649699516,-0.019034932035293845,-1.461187924994954,-0.04892139881337392,1.3579559147772717,0.7554974651228871,-1.0297038555595002,0.8194997960095793,-1.6615007885047923,0.6707012898397037,1.6694604711030128,-1.241602863275681,2.35604690236586,1.185842186758011,-1.416970884867481,0.17281970626566606,-0.4600974460478241,1.2960201485435143,0.10370518555343147,-1.1622750089434681,0.1025764905417704,-0.040699734544733766,-1.167729988651951,-1.031093445066797,-0.2882414401464717,0.6397206477072782,-0.25913896523234,-0.7270415879603543,-1.0472999189421834,-0.2851268727875533,-0.04261631971201867,-0.15270991230079134,-0.5245122939647965,-0.7199895179558177,-0.5710103975491954,0.16694835737338448,0.01837123090415227,-0.1197659617451374,-0.4070954274526674,1.028919455760225,0.3891254173446299,0.6148834014440803,0.4005604987245604,-1.2689923856396077,-0.9878750949761067,0.9258248563713146,-0.6811986182387857,0.7945658936780182,0.7185828407223888,-1.754248076145432
8,-6.8664921645288866,-3.186732682942912,-1.3639402001905667,3.508163190008663,-2.614672570238234,-5.947533811108032,2.3428441487491742,-1.480389716570029,0.4240381481025551,2.3852581387483345,2.7032768180708477,0.08054341857205807,5.082695210655372,2.8082886302977013,-3.854920794862671,-1.8956799490239948,-2.2518344633005944,2.3017494659933826,0.7251122571621419,-2.9853710672597558,1.5239613919489716,-0.35827112776889236,2.0017224665653885,0.24527234108949061,-3.956572830659982,0.7015027541369918,2.004021197199925,0.4479514336154322,-0.561812662278446,-0.5422205704933983,-1.2403126297400953,-0.6038216396712449,0.2865938706351569,-2.4691326154718594,-2.1529036188610537,-2.46978762618593,-2.3376756165752437,-2.5361956808456534,2.325248862178636,0.2301275412172003,-1.3505494071723998,0.8676286096926712,-2.845008773922958,0.472814384054605,0.6793005460794602,1.6461000176597729,-0.24768240799270028,1.7698201511807026,0.7331811414928429,-2.5595622297110334,2.084906303639576,1.5530245961999398,-0.4587560106652986,-0.532290103963305,-1.5597770282075438,0.3631682329609677,-1.8388766910685992,3.504984680144045,-0.6647964155599795,1.2335313134197172,1.310169859055493,0.12759789761454396,0.10301125045758232,1.634250019317139,0.8981683784824267,0.9863064517596344,3.659267539973195,-0.3863465221293039,0.007891344399106765,0.31034352424433154,-1.1495127223755017,-0.5755241843374981,-0.22125513306573247,-1.8155124892228958,-0.8295806256277809,1.364913652845717,0.9972552420207554,0.3659052337355855,-0.9937121667722593,1.7800246129830957,-0.9717928850235462,0.21058513217619668,0.3577929768546407,-1.6134917827117565,-0.1812745699032733,0.9084272385420785,1.1540141909061954,-1.4590196871334309,-0.08438476810045567,0.5885371686611373,-2.4018088479319135,0.6050587660853854,-1.0045096453024887,0.6489205529105085,-0.8282092155683325,1.052802064793737,-0.036144369853378065,-0.08752425394690996,-0.18345208328553064,-1.6886450123784211,-0.4485002403889693,0.14627530066714453,0.17554173304000262,-1.2296582493038761,1.3957926847407633,-0.1171797879931524,2.7427730740068266,0.5853300770757759,-0.2779404010246623,0.6076617918155708,-1.0103563721955628,-0.6676132685428948,0.6736544304805161,-2.169403618831323,0.05884682179149902,-1.5097811201140254,-0.28015974542206523,0.7140304831537271,-0.9443630371225423,0.3866918734120546,-0.1644175692239662,1.6828407095676303,0.275254187799103,0.8332570942382509,0.9673989130139203,-0.19642225518534107,-0.04899183701189322,-0.8415884906336678,-1.5172937592057483,-1.4476364761414757,0.31355254178436515,1.0262424405772255,-0.32743405434061007,0.9071424292956731
9,-6.856258514613775,-4.711067507827086,-7.486541889782185,4.083589153623161,-3.71588582256845,0.7342680798477701,-2.6615122636130804,-1.3907577161648754,0.7818049213176982,-0.4539886685531552,0.8234620449679474,0.6131054561122166,-0.12014582609308926,3.6941535208823835,-1.4844073239358628,1.5247410669655408,-0.3888552442322131,1.1689184462736795,0.6345002944361936,-1.0175713200939092,-0.4043358324046,-1.0311347817202525,-0.6978628383365586,0.33485194533371027,-0.6305979861015457,1.3609975152246585,0.1967374770469572,-0.48114486785494687,0.9116193180577186,2.7267720862597,0.2898307913731978,-2.8169618273553048,0.346989155989264,-1.4959973799411856,-0.16739474172448704,-1.8151125325876418,-0.758701302273183,0.05533878298389619,0.7268655818401607,0.6032205485675998,-0.8100396083424521,0.36578361518589847,0.22651137654557688,1.1070944765701343,-1.2037079159568636,-0.3343573442882696,0.27354483989737266,-0.920650305865174,-1.4451966672411678,1.4713216994985554,-0.7289097408564126,-1.071873744189073,0.4290932243126113,1.0824606754795254,1.3553126483325293,1.0641520439342733,-0.49509366299456553,0.5188192408394957,0.8209339196846996,0.1857678874370786,0.5447056670193301,-0.5094490348114927,-2.5328483397246315,1.1138300323666361,1.627791497065712,0.7927391553398697,0.6777386848869569,-1.64273426373756,0.916338483773817,0.0030662694564541643,1.3395783503886185,-0.8041472334038509,-1.1060602280454044,1.9596448661256598,1.5852643707049032,-0.6117107582061112,-1.195894731138402,0.07157222138832116,-0.03241428572120498,-0.974263024043251,1.0591846655946662,-0.758142256995952,-0.6765785946405113,0.581232130182287,0.5498262581094784,-0.7972953582877543,0.34587955218188543,0.19858998623442264,0.06874126666772237,0.23455994362851257,-0.01106545242871192,1.0968794334242788,-0.15339037442805084,0.5562108080461233,2.4357552126461184,-1.7758582003791175,1.0833914708310388,0.5393793686614314,0.6259044295793699,2.454508211304456,-0.48070041831223576,0.338138634900813,-0.9051650673774698,0.586888916570425,1.39192015774084,-0.054295375543973054,1.8887951583494145,-0.2896787046064362,-0.5203022851695698,-0.7572000084444375,-0.5353324330935229,-0.2669499986754562,-0.32232430474325535,0.22814822133146226,-1.022233219919814,0.5432312028414099,0.7052724718328226,-0.12590026577640512,-0.7308550335983554,0.4593709376369235,1.7512609249494797,-0.3260095822618035,-0.5356174124169282,-0.5103179778194515,-1.5546090876182246,-0.10632966741775525,-1.5569208611926324,-0.9973621894280982,-0.13578565025948697,1.178566735404337,0.2831900191313366,-0.8207878136406196,-1.0825802247276737,-0.7669622960099978
