,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69,pca70,pca71,pca72,pca73,pca74,pca75,pca76,pca77,pca78,pca79,pca80,pca81,pca82,pca83,pca84,pca85,pca86,pca87,pca88,pca89,pca90,pca91,pca92,pca93,pca94,pca95,pca96,pca97,pca98,pca99,pca100,pca101,pca102,pca103,pca104,pca105,pca106,pca107,pca108,pca109,pca110,pca111,pca112,pca113,pca114,pca115,pca116,pca117,pca118,pca119,pca120
0,0.2790718576776011,-4.775509433094724,3.405927119163007,-3.003360541533352,1.4451101832703155,-5.810560164005552,-3.2872975685998664,1.2585063161662686,1.1428524306868186,0.19096972912346896,-2.9422030169990863,0.43255508843148166,-1.4123648955660857,2.2450489101967084,2.790402615482344,-1.7349897773553689,1.3224845414831656,-2.188811872388445,0.23195983518912516,0.23378939072161983,1.2995722827337706,-0.8501848553009639,3.5507312727818157,-0.6729257304368585,-2.0780365557141947,0.3985410325034422,-0.18040546137774896,-2.275611445057444,1.002630163223248,-1.1477160996738525,1.0787147263216068,0.8239148288202836,1.0833014584548646,0.2782640696808927,-2.426294060943145,-0.47741995906562623,0.6764999369251999,2.0801222157369144,0.43974958305685646,-0.25963592049614354,0.4359846336856006,-1.090222239383193,-0.5645095580582566,0.4652077354624012,-3.1194132174050435,-2.7698824913450437,0.9454008116490523,-0.6616465963313628,2.2311453988226257,1.2250757273005273,2.5398974250425113,1.6206292036382017,1.0701738192810741,2.201519349749785,-0.293553773952704,0.5873527181139125,1.0808166678276574,-3.114203517793351,1.294101526009481,-1.6348368450846864,-0.37693985690497134,-0.39028204160235247,-1.9839942135997084,-1.7213428063453984,0.4641308905870317,1.039242587415945,0.5319824324945662,2.086004013444249,-0.27252363838847243,1.4936248283428004,-0.17455794431295146,-1.061663833365924,0.5312270497586505,-0.1528846214139221,-1.333525476544165,-0.8683335420893068,0.24675091271272429,2.042845864075005,0.018105416369787762,-1.891870792671244,-0.26539069047904623,-0.06784920040493933,-0.12435355319725452,1.6940070615001697,-0.10443427305683255,-0.6579466760242655,0.5437567203749482,-0.38055598369854604,0.15651602266024775,0.23306319783780494,0.2434892628323961,-0.4167419600043299,1.0771717050283638,-0.7175248538887895,-0.10460982574192723,0.037114660631998114,2.7734208893897008,1.553126158799845,1.1278763338864273,-1.641469387966759,0.31922063848173315,0.1952995669669741,0.06916240813313222,0.2381449442260218,0.5473280675770515,-0.05406531000254597,-0.179229720120165,1.117936180336348,-0.8602395006101323,-1.5617965536376233,0.41580951505070174,-1.3449599223381732,0.3143098729607428,-0.3085552109001673,2.7802172039049484,-1.55848595208118,0.7007067047772889,0.4922226151244809,0.616886976962374
1,-0.7280253780631312,4.163115982807533,0.14266303471332092,-0.7191190864359233,-0.8581804780355149,2.9535579991651124,-2.6071565536775303,-1.782688431350074,-1.226032409987316,3.4786355517502976,-1.9598358646590648,-4.480787247122813,-0.0019072544717722224,0.8653036015342082,-0.11107917835682984,1.179429009065407,-1.0238514083526886,1.311764098460476,0.3072352666875479,0.20750287678061127,-0.6381758664869898,0.5544269389560603,-2.302158052675499,0.7686587585912616,0.5566105209829012,1.433032324067895,-3.1686557244726536,1.5383723643681146,1.1523183427197545,1.6451472052177805,2.5176382058474784,2.3817386318897373,1.0405144506944246,0.16762173638004377,-0.452462210333621,-0.013835062895952243,0.3685518861636423,-1.4615547656393038,2.3436060298470944,0.14200133304823423,-2.6263491433786172,-0.6715784172800764,-1.1297160453991477,-0.6327363259646352,-1.3472314332340636,2.968773353677038,-1.4795150504902062,-1.8329167002691802,1.3514198310021175,-1.3933267382014847,0.8887914680767812,-0.7644634721181435,1.1945332861571891,-0.5596122780047178,-2.789257206134146,-1.1257001003411105,0.20251028127520876,-0.17235946643478128,0.7009556079286394,-1.9167029361769599,0.41331510347528017,0.08745672430864301,-1.6432051023844265,0.07792980708668801,-0.9610399112425286,0.6581681444480963,-2.3287386976999533,-1.603974660557997,-1.4494028370795975,-0.8949849700673373,0.17412951590237205,-0.9920035086680151,-1.239416219277011,-0.9550466020005977,-1.5032240019086403,1.4282828341067308,0.8838361452184926,1.1461658081757866,-3.1197962100090684,-0.0011163153023186624,-0.278121429305152,-2.1534863261104014,1.049506997331482,1.621269299867744,0.022715320607682592,-0.2392634550746062,-0.44705217572350536,0.3837924376522074,1.603989015581101,0.47212558794866816,0.019070416227705014,0.7813232735697321,0.10576815664655517,0.6331374557154296,0.7688324480696653,0.3817306811758458,1.124751798166282,-2.1452976737107226,-0.08978388203067116,-0.0506640633263539,0.0785992885536307,-0.09786708681654384,0.6571291605036194,0.6388961672104413,-0.7326076054606276,1.4702230277259682,0.6062455113749409,-1.2776735212199748,0.4580266147420267,-0.5320224423660852,0.021239022693791836,-1.1957291813342457,-0.7460237943743523,-0.3214517643189274,0.9504899762597355,1.1309418259891708,0.1918330501534206,-0.6802229634772702,0.29189424315190465
2,-4.764271595253069,1.4179504389297404,0.9887920777743574,-2.015856275579485,0.7172673425465678,0.7330173113773274,0.7123538020282192,-0.1659003957393893,1.0739733983885893,4.227019328304201,-2.4587061061697897,-1.7860158642534267,-0.9746592341362409,1.5438416480266304,-1.7612715266391388,-4.810355356836078,1.4569602647774185,-0.6495046028766639,1.3796080899141616,-0.5930859605659452,-2.1891082783892704,-2.432168235859545,-0.7806200063596379,1.023741002942237,-1.9022315230018387,-0.5387056802759144,-1.5067551716003404,0.03177241375880632,0.2526888824980675,0.3673209478715272,0.5537249769745776,0.5864366993544788,0.8707103434661277,1.9743431973742265,-1.238087882955835,1.0717633262668955,-0.12044097656440787,-0.2878433961158194,0.9176196007714236,2.020287149490109,0.6499983187867863,1.4753834318397625,-0.03529074207208521,-1.683748786705936,-1.0295251217511396,-2.4236940413946244,-0.6706874039715602,-1.4675040178808547,0.6967021733661359,-1.8233152983388232,1.3316561620319034,-0.6577430435394575,0.09878640851282243,0.1274805985378923,-0.4067992394340112,0.6311657865310287,-2.2481695414801126,0.3813634101843776,-0.46989715147009414,-2.2359695313926755,2.953979285571821,-2.5431393529427897,-1.5549093880055462,0.315087174442979,-0.0072450490739543695,0.7193186034867829,0.8842470609036825,1.2906744067765272,0.9061062053230261,0.27241768865535965,0.3249462756058093,-0.2056973925481815,0.8172079833438756,0.3687672231578304,-0.8780553264491926,0.6415037931128754,0.7080368047157427,0.6501472412983228,-1.1509230504923749,-1.1621278038346459,1.723167852685089,0.47672575338433987,-0.03155833865126316,1.51757562841638,-0.05449603371865037,-0.35102448414114507,1.0679074429219075,-0.24906340883226305,1.422243299897379,-0.864553083137088,-1.5043199269161305,-0.43454859563610526,-0.6810019878260303,0.10444489639695105,-0.19786764926211522,0.2192269751266024,0.5602760063932218,0.26605741011133277,0.8031062940661923,0.2146025321089725,-0.3620882274777844,-0.3459970036530742,1.7290088491576887,1.474187049423998,-0.3363501039283217,1.227186722475175,-0.40160234656895205,-0.20614437460644877,0.8885350162247796,-1.2822255612595683,-0.8618225374200515,-1.9128276395086294,-0.8005158572081905,-1.3848303259455945,0.9279450409845845,1.4546888920238752,-1.050284460099277,-0.6059038449071732,-1.2108164985125143
3,-12.257527243833556,-3.7221946088221185,2.237233706236855,4.603851793650504,-5.005443906460509,4.211111434537897,1.8066063797870828,0.38184118153223984,-2.07017250553216,0.29557079980320966,0.14583030593020735,-1.280356455440289,-0.3167731360922918,-1.6537791753873128,1.3370561836258932,-1.5286896204975893,0.16432214210940324,-1.2957378618731916,-0.9076459385422706,-0.20551477003524546,-1.624374047859765,0.6960456224060035,-1.6577934377441772,-1.5033706647069838,-1.3788806559309301,-0.8628138792545192,0.43854032813166044,0.457419611159519,-1.546118794522606,-1.3258016022569317,0.25313988431424816,-0.3783447092583269,-0.1237713805532923,-1.0666649244875497,1.5593612136495156,-2.1377280486528334,1.2979599610557901,-0.3584253803225531,-1.0561010673742213,-2.309637583690823,0.23128338126991238,0.18894578218682082,-0.09401137592464329,0.8643985686229689,0.37060500461492923,-0.9751353817513351,0.6616541101871917,-0.6356662712944042,1.3336559851699097,0.2511695679167275,1.3270263797135429,-0.5810673090555891,-1.1227379580952723,0.3787311732386061,-2.0874579801892303,-1.221884619717023,-0.22072153174857723,-1.9329606978180096,1.1088872968892596,0.6161980192744032,-0.5828322523866479,-0.09476658308364859,0.7100715131430442,0.22057941488540067,-0.08944692360295385,0.5365513959789536,0.787822618880551,-1.9004136701720344,-0.751402037861399,1.0992330474766439,-1.3472307515495514,1.2595771835905079,-1.1432450910746763,-0.31009054400322333,0.7636638784795832,-0.2692044623989409,1.2086834782372176,0.9893890948240547,0.18490527596093484,-0.26352759385029345,-0.22675236367337676,-1.0872082278687472,1.0179661810071363,-0.8827435320380737,-0.575588373114789,0.7658723895215364,-1.2657642608016881,1.312901611823755,-0.7952532842621396,0.8649146435143877,0.2648827690672194,0.510033627100859,0.020561898064728863,1.0389367706354369,1.25772302729215,0.14366835691913404,-0.1328429387756793,1.0400648980368277,0.32057643040483,-1.132787022410735,1.6363784899498663,1.0308998177923177,1.0382860913710756,0.5550904324935073,-0.5909925887099505,-0.5190886477397793,-0.9372275072825503,0.7119467535105617,0.8495466375626076,1.1682608023658636,0.2681789423521816,-0.4567415788972799,-0.48149289370015175,-0.040896099578552766,-0.7448284471226714,-0.3648157005167788,-1.079055023466249,-0.8323874149663021,1.1187828051359563
4,0.8110937380497236,-2.5166033123531086,4.170366978584643,-3.7382746339615447,2.136994474992277,-0.4033204966116825,2.015657353803277,-2.1462958546134048,-0.8637674380683611,-3.1678119965878864,3.8679301504935686,-0.13794710725540033,1.448035020941669,-3.1005576959435275,-2.2153855677951455,2.208318103680663,-1.4445921275465896,0.04465112215462774,1.2714748410945236,1.606747187680296,0.5708543054582955,2.443341189716362,1.4144477291093687,1.1125218130456034,-1.6207585643773976,2.16430255791653,1.5008828667354428,-1.3014914493369594,0.8597198635253931,-0.48909968830011225,-0.5662613823599464,-1.7788585816845583,0.9619110367860304,-1.4156464716294388,-1.3948261130513953,0.4677956901486089,-0.07925796837538752,1.7980740381745728,-0.6489695273281554,-0.5115603193957028,1.4744557736055313,-1.1436576986352787,1.6839027222461684,0.33760102350964494,0.8032558520537,0.2762709973567428,2.391339426578015,-1.4003528513338621,1.072458017631353,0.39770601661894095,0.7869360242474833,-0.009158117328603173,-0.22521590820609216,-0.0012502097622843326,2.687710300650428,0.1934409285235418,-0.035497822895253384,1.4843158947294592,0.4491924826305928,0.6320172614309131,0.15895897737247464,0.8955245706717233,-1.0640699538452858,0.1404604977935471,0.4498075277260233,-0.15039153019134763,0.2780832640218918,0.28239663925446296,1.3245820863178004,-0.37354417341066665,-2.0171998963135698,0.9626520321112588,0.6458385020152909,-0.9015665482513703,-1.2557830659335034,-0.37843873959212343,0.2706787660281542,0.2208842361371713,-1.15797615942431,0.32403271673817746,1.265057260800576,-1.5319604634519124,0.8267325197671449,-1.1772522505392635,-0.27124865291904143,0.21725791625386823,0.9394345430369022,-1.381697231363196,-2.0192174944586525,-1.6566029020692417,-0.3396374871771099,-1.3717608899047309,-0.4408204516335942,-1.9708336380769993,1.4058188855611058,-0.6436903360347708,-0.6663232435794075,0.7693022631789292,-0.4588822868773082,0.9132165164052691,0.6685576166495513,1.0543166884217348,-0.9778310812478184,-1.1176019722445723,0.35566560634529,-0.6182424572995464,-0.7098973371592099,-0.17182435523344525,-0.1210366215168516,0.5204573827729869,0.44030772923770356,-0.815270905541166,-0.07876406429969668,-0.15616318258205014,-0.5808474834126436,1.2618589861827252,0.542673703004191,1.5566884599400825,-1.8922992984156728
5,8.469550753923688,5.768934499186554,2.6338428493736616,0.26719667445342354,-4.2029598565751725,-1.6637886712474115,-2.5425889370796337,0.24481286631537386,1.7849031885960585,3.16793918167752,-0.36324376959367766,-0.9153027701403595,-0.8418076881124006,1.0176156539706647,1.3727561054538908,-1.7810558685357507,2.0024171117847724,0.6855207522418081,-1.620419947135179,-2.475933653388347,-1.396324238975544,1.1474139504338219,1.7433337149896468,-2.8396639081954427,0.38278198211578696,-2.231797405609749,-2.576858793434819,1.621276636358426,2.1827951237166414,0.2668201054948185,-5.105964948028444,-4.696899438359538,1.8723910623594386,0.1313907539371385,2.7652179272918604,0.5259874277720096,1.0236160772662697,0.3507390451416287,-2.2635207091268654,-2.313166314698465,-0.08018892538276724,0.3246334157518631,-3.6134764762120697,0.4116342956927971,-1.3725020439872697,0.7688801017598605,2.33405932738667,0.2173239877076406,0.43564063778066675,0.12152343312003343,-0.24664029236083276,0.9712720038966153,0.7988979377146014,-3.4642537287161397,0.6752209791672706,-0.09280708997793967,-2.66696715660467,0.45625330788470425,1.0403093066393947,-2.244616128667965,0.5345041671203117,0.6964879622689912,-1.9869930461226908,1.5288855958068788,-0.09943336059457081,0.06275070202188938,-0.02248476104601787,-0.8021379259593506,-1.4487687158544835,-2.3715414970555275,-0.020115303093555036,-2.236614121903322,1.9966610076784321,1.3804816195176046,0.8343334552797339,-0.13961784369846783,-0.2060959185254398,1.3399172639210917,-0.986006816028706,0.4866535255694219,-0.02880861210900304,-0.10636867294550877,0.7843363160738822,0.32142114050145154,-1.20538642039477,1.1131404206392796,-1.0513020281726138,0.25554429509839727,-0.9052616618232745,1.1721406952743427,1.771780653721207,0.03899234392344579,2.5760624634721423,1.559951691825357,-0.3016130110127375,0.42839576056803697,-0.309943069717056,0.21045368444473,0.3478975200172096,-0.9709863624846693,-0.6172486324444902,-0.2810242490357352,-1.9419980406842727,-0.7638610165304995,0.01560821469567423,-1.1453785161882692,-1.6907031129994061,0.8180826690756613,-0.5865047648512027,1.7785944272906777,-2.0811316850442885,0.1534508505144965,1.1048800172175142,-0.8910151432357453,-0.39774409212702466,0.14894561096597442,-0.26032144020175674,-1.6567630892110392,0.8823762457056515
6,-0.1549492894130124,2.4541043147056096,-2.7419654705132146,4.815018826638355,5.9685580495918105,5.15404488305934,-8.567102492986258,3.6345413504833166,0.9907659082062147,-1.7043946811866812,1.4679032836312333,2.5085856180909456,4.912568834933097,-1.3359688943724368,3.8758867694171117,0.0961241284863873,1.444570429729204,3.489087857197963,-0.9107335806629934,-0.22681503679975076,-2.0793873330873844,-0.5633702619993595,4.78464267117043,2.8759097867743417,-2.6831936132298244,-1.9932175568806823,-1.8613205197889733,-3.150084350067076,-2.463569166146563,2.070717336158044,1.6190414949853666,2.3704187951017817,-1.0494451523611386,4.627897292801016,2.5567246077599455,-2.111965734555559,-4.362878835500636,0.21322812365432606,1.2647312406598696,2.251943267256741,-0.8911889375471084,0.7399533576874464,-1.3165481531502656,-2.117402317747619,-2.734904219717445,2.444243182088016,2.5710377003625635,-0.24176507357438246,-0.29137868572805126,1.6422661184972103,0.20457301807614092,1.4481197610748742,-2.1732683869759306,0.5466566698000846,1.047298170341499,-1.232230650932719,-2.0407188043920086,-0.784777831953869,-0.7008105059974024,1.1007426211109412,-1.2756873540729785,0.7155532330589834,-0.8234831651366292,2.396396160236759,-0.47610727463122854,-0.6692508196391319,1.7630616166517787,1.8422897664761915,-1.0758328554379817,2.1010720343086455,-2.5180974731878507,0.9012647319537946,1.6259166265167788,0.2778076614137974,-1.1596539311882288,1.1957582971406668,-1.2370726505214662,-0.2578161183199653,0.27208673241860293,-2.093789290540091,-0.5891736695797118,-1.1522389939941513,1.6330805930260408,-0.8763973108860431,-1.7762956843001612,-0.18394316092854507,-0.8856727329000831,0.14582118387756618,-0.9933417709134704,0.6725947986434986,2.770178937790704,0.3092079256366511,1.2176746189491923,1.773869441593931,-1.9269940054676271,0.4252952417445039,-0.2952531392669835,-0.3426245386549481,-0.303743040984349,0.07089324340932264,-2.4321527352998658,-1.2413853916888618,-0.5153961062782069,0.6060585248976299,1.7936261267277094,0.56928670279039,0.6994065247022289,1.2593818219582473,0.22488353089458085,0.02240519699153092,0.295789501764286,-0.553774743944745,-1.0741441863732335,0.13033651621356704,0.003358083856213947,0.7204521943217688,-0.8128792264477008,0.6961212725459436,0.2935643819062219
7,2.4116932117577075,-1.6069647686485553,-3.6922901588465566,-2.5052642664073077,1.8764259446692688,2.7955032903565558,0.5306165728221746,3.1040962499894063,2.5321024907340504,-1.5402927041689474,-0.6396142827480398,3.626570016312222,-5.480685176907921,-2.1661402024484593,-2.339577339945099,-0.045915861915236285,0.6910525020650653,0.06572891792775078,-1.6007924065851824,2.570591612357837,2.320510839450056,-0.4952769665715388,0.4845346411426588,1.0096787149391744,1.3656280719274856,0.3725747813984229,0.8981084575339082,0.428096505248277,2.338435614942381,0.5814235458994094,3.4847127543441325,1.291654136626069,-3.176990249651663,3.143911106878276,-0.40169683037806997,0.4447348670076345,1.24341338114753,-0.9946889498416492,2.4130895586189784,-1.5703923109303048,-0.4165657346292263,-0.40731639217868953,-0.5941873442143132,1.168043026240748,-1.301368760540507,0.1227585253347552,2.057106582543086,0.615265146206214,-1.4836881056884945,2.576837098124978,-1.0340783486242817,0.8878899579281881,0.6647260019777375,0.814962082395603,-2.3916980401425505,-0.0049248133925860246,-0.8086902795624814,-0.061194370248354994,-1.9474518311955904,0.8606345512591793,-0.3893356624592971,-0.15146325998503896,-0.7683182028312321,0.5488867338323479,-0.4419809549579461,0.25797334675401246,0.24791849709499203,-0.019708650620984525,-1.491324147291438,0.1280858563330966,-0.3212556403547829,3.7200882482995494,-1.9096481222088602,1.576907063500956,0.683658090499245,0.09340423263510865,0.19051363818177885,0.03355111105159481,0.28343408156682304,0.5667766022254348,-1.5206037565600155,-0.026005036593914708,1.639440779152623,1.473789567312146,-0.0023954343606952763,-0.4453726769775882,-0.4628297192478073,0.37364465467610214,0.6738392884981286,-1.2536717197147307,0.3008258207383127,-1.6831448723425202,-0.0717007543212296,1.1290326719978934,0.7563759495949138,-0.12392472613510756,-0.7772955436897024,0.4432525156617892,-0.2962685622306371,1.3878713256646615,0.04222338817016429,0.20927979446991735,0.29902088020755785,-0.37606521326321457,0.03971879344938594,0.8850064785434197,-0.18581010806588807,0.637080591565296,-0.8083161727983126,-0.8522099151099244,-0.960742555901919,-0.7618321718644024,1.17040092965436,-0.1906709350247135,0.8231132022401915,-0.30631561433751947,-0.8765362511404793,0.5121131809086019,-0.7585793339647474
8,6.649514860244954,0.08597049378080567,-0.4230894568636265,4.159258425835227,-4.573005292684216,-2.2666186273369844,-3.8951886927749695,0.914449220683293,1.4018397060857881,2.7560826274390666,-2.3658050178892625,-2.7991781388903085,0.6753839462956043,-3.488225958762247,0.0550356374770949,-0.7078279133796735,0.6925870328705372,0.8349317575233388,-1.4845035539343021,-1.426600073883669,-1.0474627562554826,0.1573224754917412,0.6789287048715241,2.4664072516302937,-1.5624128797761199,2.069651216759468,-4.283185922448085,-2.101528723293629,1.3125476270381689,2.4660997482589275,-0.31029386768408096,-1.5239124653871974,-2.859082775096142,0.30728318926115067,1.1471704639901912,-1.5704817698692075,0.27319752875968367,-1.8931122769445872,0.7287230937828357,-1.0573306779012792,-1.5959973185161545,-1.7513796988431791,0.9784127727019599,-2.2560510425188376,-0.055889353794123506,0.39124147514923213,-0.044064069503004635,0.5809176596184961,-2.2454349491635774,0.5816945988754162,-1.5777553089845389,-1.8143721726458362,-2.2569358355904563,-3.7621998734751836,-1.2397709169783822,-1.015814256167218,-0.28782700494176444,1.0244955664526143,1.36251770469267,-0.5239782334825233,1.3285354921423398,-0.08605975296905477,-1.5216337899178296,-0.4826375627966167,-2.003999563454919,1.7328498574961373,0.21050088413578666,1.2212791045758145,-0.38301201259569373,0.498432867941432,-1.9195046615915619,-1.1897883311501292,-2.089454373569354,1.0635634231236561,-1.0926955439986794,1.1990361722660856,-1.721431015553849,-1.5948649278226215,1.2402967199305228,-0.5131741272093416,-1.8390329580333324,0.11762947018149117,1.1470236578579132,-0.4100309892650614,-0.40962431888011214,-0.0932928348518182,-0.039161371728941886,0.3448263596600823,-0.5522852035915589,0.3562589679031849,-0.0965178854608672,-0.9907989344339311,0.3934430672246184,0.2138938554754698,-0.025859780539381847,0.9561084634743501,1.239166560293664,-0.7523553191530746,-0.15085919570042414,-0.7434141164963136,2.6449027836578263,-0.6404043050309649,-0.4543641122578539,-0.14024773601706414,-0.13568068369656952,-0.49024738697644077,-1.3705495282937774,-0.8631742168119939,-0.7315887658003934,-1.0679523331102463,0.09326920999357839,-0.3326389887943941,-0.728825898928898,3.100623815349731,0.5217329294804233,-0.10239708392429633,0.8838856917865664,0.09353433621031607,-0.06912415795885296
9,9.706643932369666,-3.7601146469507727,5.0410686585718345,-7.351400111284523,-1.4698384853622382,-3.59141821450627,-1.9356088306084809,1.3397162210433755,-0.46235631456226073,1.6673563222257877,2.9962022056892836,-0.13351274824409806,2.1021263763729556,-1.7877219333314194,-0.7453631929139312,0.05311917958465971,0.8304469265035037,1.6972987822366061,-2.3246567763309325,-3.0784881578120347,-0.301496485633322,-3.204771851870391,0.508207469909089,1.2979238716185506,-1.6180031442316734,-1.096226316495954,0.13349511475350415,-1.7743760940621436,1.1227496738934089,0.4885436953265349,-0.10104255071187881,-0.36316197362530656,-0.35065197408937204,0.01797588793254667,-1.3581805518027148,-0.16293904006603738,0.4030549909069357,1.5407900334316325,0.34533533201501304,-0.6107693185230373,-1.701809785681287,0.7888534780908241,1.219486316805448,0.9067007543192364,-1.2496819251448337,-1.3139360397139705,0.021543478959729183,-1.7472877908445643,0.7816378808069798,0.5914120905763036,-0.03942248953135889,1.65052771642926,-1.9539043732657433,-2.1612840834928515,0.5878085797357983,-1.6258034907353893,0.07756350413652192,0.42659171362983866,-2.5504984523934735,0.5418380632131651,-0.8126639482867307,-1.511054534910972,-0.17414104144087122,-0.8295539029715542,1.491821471259881,-0.5714987432781307,-0.6958232329812712,0.04065665533238258,-0.36440584504573087,-0.8189643367058836,1.1207535743992993,3.0770109867291553,-0.7476952235544967,-0.3746059852528716,-0.45540958756302147,0.8233379521446277,1.847352480516858,3.090188256165895,0.6020182237663353,0.6310823728975737,-0.7340951213403255,-0.09359084283750013,-0.34446211501934415,-2.056652588496713,0.7058036824829941,0.3421657970926312,0.9756787239361983,-1.6536649667306766,-1.9945574183030885,0.8824477630858069,1.8015205213449352,-0.7455613955162477,1.6400872075740796,-1.2681361394261503,-0.4579284969271787,-0.4951100062616984,-0.32211107444167864,-0.9693062086486262,0.7170072831704669,-1.4173880916331334,0.5682324000208878,0.7455579562941308,-1.980669109036477,0.5403981096771302,0.2739624249679911,-1.6981065678026543,-0.24840152075943528,-1.6527435542648756,1.4399885837481303,1.4479253419335791,1.0386895710146569,1.6255115306622503,0.5672881294494853,-0.0031901304857119813,-0.24121375413446614,0.9258190654484798,-0.5227141488886715,0.7288922096359524,-0.15806379382873956
